"time","time_orig","p_id","lon","lat","altitude","z","ta_int","UTM_x","UTM_y"
"2019-06-27 02:00:00",NAN,5867,7.4799817000001,46.9764923,549,546,NAN,384389.974569881,5203673.03987747
"2019-06-27 02:00:00",2019-06-27T01:55:47Z,5868,7.4368859,46.9390832,527,525,23.9,381029.329173425,5199580.52498
"2019-06-27 02:00:00",2019-06-27T01:53:50Z,5872,7.4366617000001,46.9558862,556,562,23.9,381049.503072252,5201448.05812593
"2019-06-27 02:00:00",2019-06-27T01:51:32Z,5877,7.427723,46.945344,542,534,NAN,380345.893345463,5200290.18553521
"2019-06-27 02:00:00",2019-06-27T01:52:58Z,5878,7.4752966912044,46.969861835465,559,556,25.2,384019.309599809,5202943.16472556
"2019-06-27 02:00:00",2019-06-27T01:52:29Z,5879,7.4789730289804,46.982087267452,567,577,24,384325.327788113,5204296.25996889
"2019-06-27 02:00:00",2019-06-27T01:53:32Z,5882,7.43794,46.93853,528,527,24.1,381108.332001121,5199517.45304052
"2019-06-27 02:00:00",2019-06-27T01:55:44Z,5884,7.4582630362457,46.978672160242,516,518,25.5,382742.882930749,5203947.54716104
"2019-06-27 02:00:00",2019-06-27T01:52:23Z,5887,7.432077,46.942761,529,530,23.9,380671.497068778,5199996.51965457
"2019-06-27 02:00:00",2019-06-27T01:56:02Z,5888,7.416518,46.929205,571,568,21.3,379456.95875829,5198513.94563309
"2019-06-27 02:00:00",2019-06-27T01:57:27Z,5890,7.4739896807591,46.971278640486,556,555,22.1,383922.955891063,5203102.53980626
"2019-06-27 02:00:00",2019-06-27T02:00:05Z,5892,7.4747222,46.9383852,555,558,23.8,383907.545047707,5199446.24187019
"2019-06-27 02:00:00",2019-06-27T01:51:12Z,5893,7.47633,46.9719,552,550,22.4,384102.313673951,5203168.12317794
"2019-06-27 02:00:00",2019-06-27T01:58:18Z,5895,7.4406166,46.9818083,501,499,NAN,381407.738251134,5204322.60502589
"2019-06-27 02:00:00",2019-06-27T02:01:07Z,5896,7.4371885,46.9267777,612,615,24.3,381025.105114692,5198212.65000192
"2019-06-27 02:00:00",2019-06-27T01:54:33Z,5899,7.476381,46.972326,551,545,23.8,384107.113369949,5203215.38622206
"2019-06-27 02:00:00",2019-06-27T01:54:45Z,5900,7.4176660325892,46.928625567511,566,570,22.5,379543.052299367,5198447.79363197
"2019-06-27 02:00:00",2019-06-27T01:56:12Z,5901,7.433178,46.937278,540,543,22.3,380743.111814112,5199385.56003724
"2019-06-27 02:00:00",2019-06-27T01:52:51Z,5902,7.4779484,46.9294816,-999,540,22.9,384133.888825727,5198452.07966448
"2019-06-27 02:00:00",2019-06-27T01:53:38Z,5906,7.4750363000001,46.9765516,529,531,21.5,384013.970050202,5203686.9381368
"2019-06-27 02:00:00",2019-06-27T01:51:48Z,5909,7.440598621181,46.98174706288,501,499,22.1,381406.235527112,5204315.8273739
"2019-06-27 02:00:00",NAN,5910,7.476495,46.970407,560,565,NAN,384111.638559166,5203001.97227359
"2019-06-27 02:00:00",2019-06-27T01:58:00Z,5914,7.4736355338315,46.977123152508,527,526,24.4,383908.669236852,5203752.52537481
"2019-06-27 02:00:00",NAN,5915,7.477646,46.980337,561,562,NAN,384220.629146293,5204103.72450942
"2019-06-27 02:00:00",2019-06-27T01:51:39Z,5917,7.4723028931762,46.970487298955,560,557,24.2,383792.936879902,5203017.10347749
"2019-06-27 02:00:00",2019-06-27T01:52:27Z,5920,7.479347,46.930281,570,540,22.6,384242.078226662,5198538.84530104
"2019-06-27 02:00:00",NAN,5922,7.4366211,46.9779333,525,527,NAN,381095.290294101,5203898.05836275
"2019-06-27 02:00:00",2019-06-27T01:52:43Z,5925,7.4781729135796,46.933373598315,549,550,23.3,384159.373509962,5198884.23631742
"2019-06-27 02:00:00",2019-06-27T01:54:02Z,5926,7.4746751270553,46.974278001253,525,524,22.6,383981.582016231,5203434.82319519
"2019-06-27 02:00:00",2019-06-27T01:32:33Z,5929,7.4404077418218,46.981424912854,501,502,20.9,381391.006619955,5204280.31797602
"2019-06-27 02:00:00",2019-06-27T01:59:33Z,5931,7.44038,46.97899,511,514,21.9,381383.510690108,5204009.78467618
"2019-06-27 02:00:00",2019-06-27T01:53:09Z,5932,7.4756502,46.9709663,554,555,25.1,384048.58725502,5203065.37315015
"2019-06-27 02:00:00",2019-06-27T02:00:26Z,5935,7.4608784936283,46.980908587957,531,529,21.2,382946.680846641,5204192.15545968
"2019-06-27 02:00:00",2019-06-27T01:58:13Z,5936,7.4251572000001,46.9421586,547,549,21,380143.522171188,5199940.13542647
"2019-06-27 02:00:00",2019-06-27T01:54:35Z,5937,7.4482051,46.9306725,553,550,21.3,381872.336595428,5198628.7936549
"2019-06-27 02:00:00",2019-06-27T02:00:39Z,5941,7.4438013,46.9274811,618,613,23.5,381530.072355236,5198280.80168325
"2019-06-27 02:00:00",NAN,5942,7.460968,46.978025,587,516,NAN,382947.193534397,5203871.58805838
"2019-06-27 02:00:00",2019-06-27T01:52:15Z,5944,7.443368,46.931877,-999,552,NAN,381506.784000076,5198769.93888439
"2019-06-27 02:00:00",2019-06-27T01:58:23Z,5947,7.43486,46.92614,620,621,22,380846.427842947,5198145.32280608
"2019-06-27 02:00:00",2019-06-27T01:51:56Z,5950,7.443632,46.926228,648,657,23.2,381514.420417514,5198141.81018802
"2019-06-27 02:00:00",2019-06-27T01:59:51Z,5951,7.4796851693116,46.959125581187,554,556,21.2,384329.981355707,5201743.63363012
"2019-06-27 02:00:00",2019-06-27T01:53:54Z,5952,7.4242521423279,46.954537268553,555,556,23.8,380102.293243097,5201317.06888398
"2019-06-27 02:00:00",2019-06-27T01:59:22Z,5957,7.454837,46.931102,-999,533,23.5,382378.110739581,5198666.55119179
"2019-06-27 02:00:00",2019-06-27T01:55:50Z,5958,7.4040315,46.9434381,0,560,NAN,378538.631651555,5200114.83089346
"2019-06-27 02:00:00",2019-06-27T01:56:33Z,5960,7.44668,46.932573,534,541,21.1,381760.42658951,5198842.2803361
"2019-06-27 02:00:00",2019-06-27T02:01:15Z,5961,7.422383,46.9519259,556,554,NAN,379954.233144612,5201029.74756541
"2019-06-27 02:00:00",2019-06-27T01:58:48Z,5963,7.426303,46.951646,551,554,22.5,380251.888618981,5200992.64835696
"2019-06-27 02:00:00",2019-06-27T01:54:44Z,5965,7.4220639227539,46.928712707231,564,565,22.5,379878.03587926,5198450.73033903
"2019-06-27 02:00:00",2019-06-27T01:54:58Z,5967,7.422587,46.934264,561,564,21.7,379930.264965902,5199066.80133972
"2019-06-27 02:00:00",2019-06-27T01:52:22Z,5968,7.425485,46.9278,600,601,21.5,380136.427968438,5198344.07328998
"2019-06-27 02:00:00",2019-06-27T01:58:06Z,5971,7.409501,46.948653,567,550,24.1,378966.638994938,5200685.86384089
"2019-06-27 02:00:00",2019-06-27T01:52:14Z,5972,7.4208215810428,46.925430991731,583,578,NAN,379776.118964726,5198087.96287225
"2019-06-27 02:00:00",2019-06-27T01:54:56Z,5978,7.478574,46.944236,566,571,23.2,384213.327094192,5200090.70194848
"2019-06-27 02:00:00",2019-06-27T01:54:06Z,5979,7.408946,46.974145,562,556,22.1,378981.914468088,5203519.46189035
"2019-06-27 02:00:00",2019-06-27T01:53:21Z,5983,7.4255359699753,46.928420287944,580,586,20.3,380141.692099932,5198412.92314308
"2019-06-27 02:00:00",2019-06-27T01:52:15Z,5984,7.4253053,46.928369,579,579,22.2,380124.017861547,5198407.57652132
"2019-06-27 02:00:00",2019-06-27T01:55:23Z,5986,7.41989,46.925538,580,579,22.6,379705.437882199,5198101.28248977
"2019-06-27 02:00:00",2019-06-27T01:55:42Z,5988,7.465893,46.976833,547,500,23.4,383319.17036312,5203731.78335184
"2019-06-27 02:00:00",2019-06-27T01:51:31Z,5993,7.4838204258859,47.013748092172,546,542,25,384762.072097375,5207807.38161515
"2019-06-27 02:00:00",2019-06-27T01:59:07Z,5995,7.5006984,47.026375,-999,528,21.7,386071.73831174,5209185.83632543
"2019-06-27 02:00:00",2019-06-27T01:55:13Z,5997,7.4866954,47.013563,538,537,23.2,384980.184832938,5207782.58661565
"2019-06-27 02:00:00",2019-06-27T01:55:28Z,5999,7.4825335,47.016991,532,530,21.9,384671.243840648,5208169.64110404
"2019-06-27 02:00:00",NAN,6000,7.562871,47.030522,-999,564,NAN,390804.47120324,5209558.07416268
"2019-06-27 02:00:00",2019-06-27T01:57:23Z,6001,7.4973375,47.0206078,527,525,26.1,385804.055780236,5208549.85712166
"2019-06-27 02:00:00",2019-06-27T01:56:29Z,6002,7.495105,47.022802,524,521,22,385639.084504283,5208796.94414452
"2019-06-27 02:00:00",2019-06-27T02:00:54Z,6004,7.496165183606,47.022628331401,524,520,23.7,385719.278675711,5208776.09738786
"2019-06-27 02:00:00",2019-06-27T01:59:57Z,6005,7.4980636,47.0264919,525,524,NAN,385871.77869578,5209202.66421535
"2019-06-27 02:00:00",NAN,6007,7.5333637352473,47.0215775997,581,580,NAN,388543.87283109,5208605.71271885
"2019-06-27 02:00:00",2019-06-27T01:59:52Z,6008,7.5649604074097,47.030358809795,551,554,20.6,390962.893240745,5209537.02754942
"2019-06-27 02:00:00",2019-06-27T01:51:19Z,6011,7.5041461000001,47.0198233,531,528,NAN,386319.806725709,5208452.77266954
"2019-06-27 02:00:00",NAN,6013,7.4976380991302,47.025934083103,525,523,NAN,385838.257009775,5209141.29759507
"2019-06-27 02:00:00",2019-06-27T01:51:03Z,6016,7.5468980000001,47.031228,560,556,NAN,389592.289461778,5209658.93097504
"2019-06-27 02:00:00",2019-06-27T01:51:14Z,6019,7.5144027,47.0306797,519,518,22.2,387122.155586288,5209644.34226466
"2019-06-27 02:00:00",2019-06-27T01:56:55Z,6022,7.4989940466066,46.983055975458,638,637,24.2,385849.972239319,5204374.5411917
"2019-06-27 02:00:00",2019-06-27T01:57:09Z,6023,7.49514,47.02105,527,525,24.1,385638.002247352,5208602.20351874
"2019-06-27 02:00:00",2019-06-27T01:59:23Z,6033,7.4440586000001,47.019676,567,566,22.9,381753.096564646,5208525.3950974
"2019-06-27 02:00:00",NAN,6038,7.461125,47.002348,560,564,NAN,383012.23073232,5206574.20920918
"2019-06-27 02:00:00",2019-06-27T01:55:32Z,6041,7.4780069008058,46.984632759362,570,573,25.5,384257.349702178,5204580.55052118
"2019-06-27 02:00:00",2019-06-27T01:51:30Z,6043,7.481048,47.013055,549,545,23.2,384549.862013445,5207734.44613795
"2019-06-27 02:00:00",2019-06-27T01:58:00Z,6044,7.4495234999999,47.0205694,558,560,24,382170.371577056,5208616.43466092
"2019-06-27 02:00:00",2019-06-27T01:54:34Z,6045,7.450769,46.991084,569,503,NAN,382200.206691143,5205338.03444529
"2019-06-27 02:00:00",2019-06-27T01:55:16Z,6047,7.462731790213,47.020153557374,561,561,24,383173.221504209,5208550.43228402
"2019-06-27 02:00:00",2019-06-27T01:53:42Z,6050,7.4590367000001,46.9979728,557,558,22.5,382843.91190758,5206091.14251588
"2019-06-27 02:00:00",NAN,6052,7.441385,46.986481,-999,514,NAN,381476.504941319,5204840.68791028
"2019-06-27 02:00:00",2019-06-27T01:56:28Z,6054,7.440679,46.985328,-999,507,22.6,381420.268448954,5204713.63110433
"2019-06-27 02:00:00",NAN,6055,7.4529853,47.0013416,581,584,NAN,382391.238849877,5206474.56471914
"2019-06-27 02:00:00",2019-06-27T01:57:57Z,6062,7.4562691,46.9925251,549,549,21.3,382621.570035393,5205489.9181934
"2019-06-27 02:00:00",2019-06-27T01:53:47Z,6066,7.4560045324912,47.015221907451,565,565,23.2,382651.176590468,5208012.46742817
"2019-06-27 02:00:00",NAN,6068,7.444218,46.999713,-999,578,NAN,381721.138362704,5206306.79111541
"2019-06-27 02:00:00",NAN,6069,7.4568584,46.9865223,531,526,NAN,382653.236859757,5204821.98364763
"2019-06-27 02:00:00",2019-06-27T01:58:53Z,6070,7.4548136,46.9971183,561,558,NAN,382520.970885824,5206002.51271229
"2019-06-27 02:00:00",2019-06-27T02:00:10Z,6077,7.4586409999999,46.9856176,548,547,21.4,382786.812790857,5204718.78174725
"2019-06-27 02:00:00",2019-06-27T01:50:11Z,6078,7.404237,46.996003,599,596,22.5,378673.222831079,5205955.6753837
"2019-06-27 02:00:00",2019-06-27T01:55:56Z,6080,7.4473291,47.0212397,612,560,25,382005.086442152,5208694.2257103
"2019-06-27 02:00:00",2019-06-27T01:57:03Z,6087,7.439301,46.984925,540,549,NAN,381314.587022739,5204670.9350891
"2019-06-27 02:00:00",2019-06-27T01:38:34Z,6089,7.4304002,47.0039018,600,599,24.6,380679.981784444,5206793.22460381
"2019-06-27 02:00:00",2019-06-27T01:52:31Z,6090,7.4414591,47.0209658,572,571,22,381558.398707237,5208672.65177183
"2019-06-27 02:00:00",2019-06-27T01:55:50Z,6091,7.6300103269155,46.911106228844,816,764,23,395673.774454461,5196196.69899007
"2019-06-27 02:00:00",2019-06-27T01:53:05Z,6093,7.6185800000001,46.88338,717,716,22.8,394749.105966863,5193130.96298327
"2019-06-27 02:00:00",2019-06-27T01:58:48Z,6094,7.633597,46.902502,740,738,20.9,395930.246105524,5195235.81163187
"2019-06-27 02:00:00",2019-06-27T01:56:31Z,6097,7.5663788968238,46.876545912989,552,554,22.8,390758.064691846,5192442.88075821
"2019-06-27 02:00:00",2019-06-27T01:53:55Z,6098,7.60977,46.9108,700,749,23.2,394131.867745815,5196189.78833092
"2019-06-27 02:00:00",NAN,6099,7.585386,46.8756333,608,605,NAN,392204.559189562,5192315.18921793
"2019-06-27 02:00:00",2019-06-27T01:57:14Z,6100,7.6296723,46.8878241,686,680,21.6,395602.845489859,5193609.98377171
"2019-06-27 02:00:00",2019-06-27T01:54:33Z,6101,7.6254723,46.8803551,658,658,NAN,395268.339011648,5192785.60933084
"2019-06-27 02:00:00",NAN,6103,7.6402399999999,46.8768,713,709,NAN,396386.700645522,5192370.95815047
"2019-06-27 02:00:00",2019-06-27T01:59:03Z,6107,7.6194495220901,46.883193370696,705,710,22.4,394814.989512638,5193109.05854833
"2019-06-27 02:00:00",2019-06-27T01:53:24Z,6111,7.6257032999999,46.8810391,658,657,23.2,395287.27076562,5192861.30853314
"2019-06-27 02:00:00",NAN,6114,7.6243549585342,46.879512004276,658,658,NAN,395181.562435429,5192693.41455159
"2019-06-27 02:00:00",NAN,6116,7.5713038,46.8746824,580,581,NAN,391129.567823302,5192228.9608211
"2019-06-27 02:00:00",2019-06-27T01:57:12Z,6118,7.6160814,46.8768927,659,661,20,394546.027069017,5192413.4356185
"2019-06-27 02:00:00",2019-06-27T01:58:42Z,6119,7.57835,46.91726,630,627,20.4,391752.229692368,5196950.52453684
"2019-06-27 02:00:00",2019-06-27T01:53:21Z,6120,7.62073,46.882307,-999,679,24.5,394910.817611855,5193008.84778947
"2019-06-27 02:00:00",2019-06-27T01:54:38Z,6121,7.6124765,46.8800361,751,663,24,394277.51421198,5192767.58614544
"2019-06-27 02:00:00",2019-06-27T01:54:11Z,6122,7.6194501,46.883639,723,710,22.9,394815.904686535,5193158.57700353
"2019-06-27 02:00:00",2019-06-27T01:53:42Z,6123,7.6132627,46.8814123,677,680,22.7,394340.120264523,5192919.45338389
"2019-06-27 02:00:00",2019-06-27T01:58:41Z,6124,7.572003,46.871836,574,573,21.6,391177.093350147,5191911.6944064
"2019-06-27 02:00:00",2019-06-27T01:57:37Z,6129,7.612047,46.881902,700,688,22.3,394248.455822758,5192975.50727489
"2019-06-27 02:00:00",2019-06-27T01:53:40Z,6130,7.569483,46.874717,569,567,20.9,390990.889968068,5192235.3328968
"2019-06-27 02:00:00",2019-06-27T02:00:30Z,6131,7.5840666826997,46.90543141825,667,658,24,392163.778494705,5195628.22990165
"2019-06-27 02:00:00",2019-06-27T01:54:21Z,6141,7.5757858623546,46.927883565078,643,638,21.9,391578.431377167,5198134.58482258
"2019-06-27 02:00:00",2019-06-27T01:53:30Z,6143,7.5780615,46.925709,629,631,21.4,391747.285569866,5197889.79753638
"2019-06-27 02:00:00",2019-06-27T01:54:18Z,6149,7.6275249,47.0286518,595,587,21.1,395713.27528783,5209262.09895782
"2019-06-27 02:00:00",2019-06-27T01:52:19Z,6150,7.645748,47.017082,565,564,NAN,397075.691567864,5207952.29624536
"2019-06-27 02:00:00",2019-06-27T01:56:47Z,6153,7.6476396,47.0149932,586,584,20.9,397215.444284608,5207717.6947517
"2019-06-27 02:00:00",2019-06-27T01:53:46Z,6154,7.504689,46.958496,592,594,23.4,386230.982281478,5201637.07519092
"2019-06-27 02:00:00",2019-06-27T01:51:39Z,6155,7.63624,47.036678,552,555,NAN,396391.015742283,5210142.4370809
"2019-06-27 02:00:00",2019-06-27T01:55:14Z,6156,7.49368,47.02078,524,523,24.3,385526.47393806,5208574.33350366
"2019-06-27 02:00:00",2019-06-27T01:52:15Z,6157,7.486982,46.928847,550,549,24.2,384820.199974472,5198368.25291174
"2019-06-27 02:00:00",2019-06-27T01:53:24Z,6158,7.5467906,46.9546491,565,569,22,389426.261722282,5201149.34430675
"2019-06-27 02:00:00",NAN,6160,7.423631,46.943554,556,553,NAN,380030.487646234,5200097.53014401
"2019-06-27 02:00:00",NAN,6161,7.534921,46.929436,601,600,NAN,388470.767176625,5198364.40571988
"2019-06-27 02:00:00",2019-06-27T01:59:21Z,6162,7.492332,46.959678,-999,552,24,385293.355280523,5201786.433341
"2019-06-27 02:00:00",2019-06-27T01:53:23Z,6164,7.4382968819411,47.02159595728,577,574,24.7,381319.486232994,5208747.46571839
"2019-06-27 02:00:00",2019-06-27T02:00:03Z,6169,7.5713379,46.8744725,635,584,20.9,391131.741730637,5192205.58907343
"2019-06-27 02:00:00",2019-06-27T01:55:36Z,6170,7.42798,47.003912,600,598,NAN,380496.025577696,5206798.04812491
"2019-06-27 02:00:00",2019-06-27T01:54:07Z,6173,7.4573687,46.9958763,554,553,23.3,382712.511293591,5205860.66820407
"2019-06-27 02:00:00",2019-06-27T01:57:27Z,6174,7.545934,46.958898,669,652,22.9,389369.843599854,5201622.70412198
"2019-06-27 02:00:00",2019-06-27T01:58:22Z,6175,7.499556,46.916985,-999,513,NAN,385752.172461194,5197031.7271115
"2019-06-27 02:00:00",2019-06-27T01:59:38Z,6177,7.490249,46.934701,645,563,24.4,385081.424513822,5199013.97049138
"2019-06-27 02:00:00",2019-06-27T01:53:55Z,6178,7.448938,46.951226,525,510,24.2,381973.31311755,5200911.64646129
"2019-06-27 02:00:00",2019-06-27T01:56:17Z,6179,7.436316,47.024518,-999,580,22.7,381175.438250811,5209075.1791565
"2019-06-27 02:00:00",2019-06-27T01:53:00Z,6181,7.449699,47.019622,557,555,24.9,382181.624065563,5208510.89173775
"2019-06-27 02:00:00",2019-06-27T01:51:32Z,6183,7.4642158,46.9099181,696,686,22.7,383045.940268144,5196298.52371611
"2019-06-27 02:00:00",2019-06-27T01:52:22Z,6184,7.419378,46.926328,-999,571,23.2,379668.229204352,5198189.85452038
"2019-06-27 02:00:00",2019-06-27T01:52:36Z,6185,7.4209023,46.9350684,558,558,22.9,379803.831154319,5199158.76937532
"2019-06-27 02:00:00",2019-06-27T01:53:41Z,6186,7.4296172291386,46.929158936503,597,596,20.9,380454.02242013,5198488.77325115
"2019-06-27 02:00:00",2019-06-27T01:54:06Z,6188,7.3092661000001,46.9951118,700,697,22.9,371450.532403202,5206008.12770138
"2019-06-27 02:00:00",2019-06-27T01:53:23Z,6191,7.6444977,46.982836,0,633,NAN,396914.811482487,5204148.37951181
"2019-06-27 02:00:00",2019-06-27T01:57:35Z,6193,7.455139,46.995392,554,559,24.6,382541.926804964,5205810.19215238
"2019-06-27 02:00:00",2019-06-27T01:52:35Z,6197,7.466887,46.9486328,584,579,23.4,383333.468480316,5200596.61353411
"2019-06-27 02:00:00",2019-06-27T01:57:29Z,6198,7.474913,46.971128,-999,554,21.3,383992.861900249,5203084.43285734
"2019-06-27 02:00:00",NAN,6204,7.386666,46.882843,655,659,NAN,377078.546118369,5193408.44620335
"2019-06-27 02:00:00",2019-06-27T01:53:43Z,6206,7.5720825459584,46.927974510664,624,626,NAN,391296.695789415,5198149.81777644
"2019-06-27 02:00:00",NAN,6208,7.49652,46.9548,575,572,NAN,385601.584566466,5201238.25470654
"2019-06-27 02:00:00",2019-06-27T02:00:34Z,6211,7.558623,46.93805,-999,566,21.8,390292.654084222,5199288.17920702
"2019-06-27 02:00:00",2019-06-27T01:53:04Z,6212,7.233454,46.920189,482,479,22.7,365498.862915812,5197809.76898142
"2019-06-27 02:00:00",NAN,6213,7.536853,47.039434,527,525,NAN,388846.119093727,5210585.03438082
"2019-06-27 02:00:00",NAN,6214,7.465845,46.938207,547,549,NAN,383231.503831181,5199439.62263428
"2019-06-27 02:00:00",2019-06-27T02:00:52Z,6220,7.4504762,46.9914165,509,521,21.5,382178.674132699,5205375.42333586
"2019-06-27 02:00:00",2019-06-27T01:57:40Z,6224,7.494957,47.021986,-999,524,25.1,385626.094721277,5208706.4830168
"2019-06-27 02:00:00",2019-06-27T01:54:24Z,6225,7.4355844,46.9572354,561,564,23.9,380970.527899311,5201599.6204271
"2019-06-27 02:00:00",2019-06-27T02:00:01Z,6226,7.540932,46.891877,518,518,20.7,388850.713434637,5194182.23240265
"2019-06-27 02:00:00",2019-06-27T01:53:49Z,6228,7.3038067,46.8956248,538,543,NAN,370796.238312391,5194961.90132087
"2019-06-27 02:00:00",2019-06-27T01:58:29Z,6233,7.428654,46.927446,609,607,24.3,380376.883102543,5198299.89688651
"2019-06-27 02:00:00",2019-06-27T01:55:22Z,6236,7.48717,46.934269,562,561,21.8,384846.135894082,5198970.48286673
"2019-06-27 02:00:00",2019-06-27T01:53:29Z,6243,7.33514,46.992051,641,639,20.5,373410.502948116,5205625.86341861
"2019-06-27 02:00:00",NAN,6247,7.4568368,46.9848852,523,521,NAN,382648.010882421,5204640.09595926
"2019-06-27 02:00:00",2019-06-27T01:56:51Z,6249,7.452936,46.947464,-999,538,24.4,382269.281895488,5200487.59088788
"2019-06-27 02:00:00",2019-06-27T01:56:07Z,6253,7.4333312311908,46.936398109949,545,545,23.4,380752.820868881,5199287.55149152
"2019-06-27 02:00:00",2019-06-27T01:53:25Z,6255,7.373749,46.969566,529,520,21.4,376294.262546018,5203065.59252559
"2019-06-27 02:00:00",2019-06-27T01:55:06Z,6259,7.3656109,46.8732051,682,684,21.5,375452.061311238,5192370.66888381
"2019-06-27 02:00:00",2019-06-27T01:53:26Z,6261,7.4213794,46.9279907,567,565,24.1,379824.311562483,5198371.54814932
"2019-06-27 02:00:00",2019-06-27T02:00:24Z,6262,7.63055,46.889522,713,703,21.6,395673.004181558,5193797.49077179
"2019-06-27 02:00:00",2019-06-27T01:56:22Z,6266,7.241684,46.904186,-999,495,22.5,366085.597834861,5196017.41330865
"2019-06-27 02:00:00",2019-06-27T01:55:52Z,6269,7.440138,46.982554,502,503,21.2,381372.990817296,5204406.19417567
"2019-06-27 02:00:00",2019-06-27T02:00:19Z,6271,7.502769,46.929986,561,559,NAN,386024.397485419,5198471.75399425
"2019-06-27 02:00:00",2019-06-27T01:59:48Z,6277,7.312047,46.8960664,613,557,23,371424.968860857,5194997.43470264
"2019-06-27 02:00:00",2019-06-27T01:54:35Z,6281,7.476299,46.9780803,554,557,24.1,384113.310735593,5203854.94391896
"2019-06-27 02:00:00",2019-06-27T01:58:14Z,6287,7.294758,46.897111,548,552,21,370110.57655706,5195141.99141518
"2019-06-27 02:00:00",2019-06-27T01:57:48Z,6288,7.41826,46.935615,570,552,23.1,379603.935967537,5199223.56283696
"2019-06-27 02:00:00",2019-06-27T01:53:27Z,6290,7.456547,46.944678,-999,547,25.5,382537.97711649,5200172.58643313
"2019-06-27 02:00:00",2019-06-27T01:54:00Z,6292,7.2865406,46.9018072,586,582,22.5,369496.062105031,5195677.47670846
"2019-06-27 02:00:00",NAN,6293,7.4571500904927,46.961087062999,560,562,NAN,382619.764771531,5201995.10336953
"2019-06-27 02:00:00",2019-06-27T01:56:40Z,6299,7.2386901,46.9035653,491,489,NAN,365856.036566169,5195953.55596622
"2019-06-27 02:00:00",2019-06-27T01:56:19Z,6301,7.5043822,46.9315803,560,560,23.7,386150.578443639,5198646.57311489
"2019-06-27 02:00:00",2019-06-27T01:56:54Z,6304,7.4919249338592,46.954999778915,556,555,21.9,385252.382723674,5201267.17138876
"2019-06-27 02:00:00",2019-06-27T01:57:21Z,6307,7.44638,46.929272,554,562,25.2,381730.322800731,5198475.917968
"2019-06-27 02:00:00",2019-06-27T01:54:41Z,6308,7.339191,46.95214,600,601,22.3,373624.51573775,5201184.30756695
"2019-06-27 02:00:00",NAN,6310,7.382155,46.9263,589,586,NAN,376834.450260369,5198244.53470744
"2019-06-27 02:00:00",2019-06-27T02:01:01Z,6311,7.443288,46.97188,-999,533,23,381588.977024096,5203215.30093038
"2019-06-27 02:00:00",2019-06-27T01:53:12Z,6317,7.4855107,46.92943,547,547,NAN,384709.448957184,5198435.19943259
"2019-06-27 02:00:00",2019-06-27T01:59:10Z,6318,7.644949,46.8958,689,682,NAN,396781.978543367,5194476.07321134
"2019-06-27 02:00:00",NAN,6319,7.332035,46.954116,609,608,NAN,373084.679197852,5201415.4476668
"2019-06-27 02:00:00",2019-06-27T01:53:41Z,6321,7.4779194,46.9466687,578,578,23,384168.758851379,5200361.99715502
"2019-06-27 02:00:00",2019-06-27T01:51:47Z,6322,7.4097885058067,46.94863070931,555,549,25.9,378988.466908981,5200682.94297042
"2019-06-27 02:00:00",2019-06-27T01:57:20Z,6323,7.477265,47.017658,-999,537,21.8,384272.281235532,5208251.5339797
"2019-06-27 02:00:00",NAN,6326,7.63052,46.889425,716,703,NAN,395670.530640135,5193786.75180774
"2019-06-27 02:00:00",2019-06-27T01:56:46Z,6331,7.394847,46.886028,724,729,22.9,377709.093513998,5193749.58512435
"2019-06-27 02:00:00",2019-06-27T01:59:44Z,6334,7.438292,46.929797,564,562,23,381115.793916028,5198546.48777426
"2019-06-27 02:00:00",NAN,6335,7.435225,46.971477,495,496,NAN,380974.782347655,5203182.73406047
"2019-06-27 02:00:00",2019-06-27T01:52:16Z,6336,7.3919783,46.9459604,555,556,22,377627.086780086,5200413.85999334
"2019-06-27 02:00:00",2019-06-27T01:51:23Z,6338,7.4607154,46.9540852,563,564,21.8,382875.728838536,5201211.70276601
"2019-06-27 02:00:00",2019-06-27T01:51:35Z,6341,7.399493,46.990002,-999,584,NAN,378298.914612232,5205296.1837598
"2019-06-27 02:00:00",2019-06-27T01:51:50Z,6351,7.5328850999999,46.9592214,606,600,24,388377.727260934,5201677.1422932
"2019-06-27 02:00:00",2019-06-27T01:51:23Z,6353,7.4279586,46.9463509,538,540,21.3,380366.066576446,5200401.71523598
"2019-06-27 02:00:00",2019-06-27T02:00:46Z,6355,7.367321,46.873105,-999,694,22,375582.145108643,5192356.83330625
"2019-06-27 02:00:00",2019-06-27T01:56:24Z,6357,7.5397777000001,46.928452,619,617,22.6,388838.442315911,5198248.16497532
"2019-06-27 02:00:00",2019-06-27T01:59:55Z,6358,7.362849,47.008627,-999,661,24.4,375555.851784544,5207423.43584823
"2019-06-27 02:00:00",2019-06-27T01:51:38Z,6362,7.439795,46.944543,544,538,23.4,381262.815248029,5200182.82129941
"2019-06-27 02:00:00",2019-06-27T02:00:15Z,6372,7.4846747,47.0138958,539,535,21.9,384827.318180481,5207822.53869161
"2019-06-27 02:00:00",2019-06-27T01:53:02Z,6380,7.489094,46.975064,573,569,20.8,385079.969283728,5203500.91790338
"2019-06-27 02:00:00",NAN,6395,7.502517,46.9789562,628,627,NAN,386109.177654534,5203913.83323217
"2019-06-27 02:00:00",2019-06-27T01:53:15Z,6400,7.4425653275172,47.023177645213,572,569,21.2,381647.354465961,5208916.76795664
